dpq1,dpq2,constituency_vote_midterm,likelihood,times5,times8_1,times8_2,times8_3,times8_4,times8_5,times8_6,times8_7,times8_8,times8_9,times8_10,times8_11,times8_12,times8_13,times8_14,times8_15,times8_16,dpg1,dpq16,dpq17,dpq18,dpq19,dpq20,dpq21,dpq50,dpq51,dpq52,dpq53,timesextra1,timesbregret,timese1,timese1a,timese1b,timese1c,timese1d,timese1e,timese1f,timese1g,timese2,timese2a,timese2b,timese2c,timese2d,timese2e,timese2f,timese3,voted2017,pastvote_2017,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,political_attention_2017,politics_scale_profile_update,newgor,govreg,new_socgrade,socgrade4,ONS_urban,profile_religion,polAttentionpdl,ethnicity_new,parent_1,parent_2,parent_97,parent_98,sexuality,partyid_2017,age,profile_education_level,profile_ethnicity,profile_gender,tprofile_GOR,profile_govregnew,profile_gross_household,profile_gross_personal,profile_household_children,profile_household_size,profile_housing_stat,profile_marital_stat,profile_partyid,profile_partyid_recode,profile_region,profile_religion_stat,profile_socgradenew,profile_socialgrade_cie,profile_socialgrade_old,profile_work_industry,profile_work_organisation,profile_work_responsibility,profile_work_stat,profile_work_type,social_media_omnibus_1,social_media_omnibus_2,social_media_omnibus_3,social_media_omnibus_4,social_media_omnibus_5,social_media_omnibus_6,profile_house_tenure,pastvote_2015_by_region,political_attention,pastvote_2015_recode,profile_education_level_recode,ONS_urban_UK,profile_pcon_2010_new,profile_oslaua,pcon_future_OA21,Vote2019R,Vote2019_combo,InEngland,InEnglandWales,gor,england_regions,countries_gb,Vote2017R,highest_education_gce,highest_education_simple,threeway_attention,Currvote,headvote,othvote,bpcas3,wellsage,respdate,ns,total,bpcagegeneduc_w8,threeway_attention_w8,socgrade4_w8,pvbyregion_w8,EURef_w8,ethnicity_R,W8,W8_GB_NewTurnout
10,9,10,11,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,7,1,2,7,2,1,7,4,2,1,2,3,2,3,1,3,1,1,2,3,2,4,5,5,4,1,1,4,1,1,2,8,4,2,3,2,3,1,1,8,1,2,1,2,2,1,99,59,11,98,2,4,2,17,16,1,3,8,1,8,8,8,8,3,4,2,98,3,998,1,7,2,2,2,2,2,2,1,98,8,998,2,1,332,451,344,1,1,1,1,2,2,1,1,4,2,2,9, , ,7,3,4/11/2024,1,1,12,2,3,7,2,1,0.971200096,0.971200096
5,9,5,11,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,5,6,7,5,6,5,6,5,6,6,4,2,1,3,4,1,1,1,1,1,1,4,4,3,4,4,4,4,998,998,10,1,5,2,7,8,6,3,1,1,1,2,8,1,1,2,2,2,1,998,48,16,98,2,10,6,11,11,2,2,8,3,8,8,8,8,1,2,1,98,8,998,1,1,2,2,2,2,2,2,2,98,8,998,3,1,555,131,574,6,5, ,1,5, ,2,0,6,3,2,5,5,5,6,2,4/10/2024,1,1,14,2,1,28,2,1,0.740918429,0.740918429
2,9,2,10,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,7,7,2,7,2,7,2,3,3,4,2,1,3,3,1,1,1,1,1,1,5,3,3,5,3,3,2,1,2,7,1,2,1,8,1,4,1,1,1,1,1,7,7,2,2,1,2,4,2,29,17,98,2,7,4,13,6,1,2,8,1,8,8,8,8,1,2,1,98,2,998,1,3,2,2,2,2,2,2,2,98,7,998,3,1,484,31,501,2,2,1,1,3,3,1,2,6,3,2,2,2,5,6,2,4/10/2024,1,1,14,2,1,14,1,4,1.279077626,1.2151237447
2,9,7,11,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,4,2,1,3,2,1,1,1,1,1,1,4,4,4,4,4,4,4,1,2,7,1,2,1,9,1,4,1,1,2,1,1,9,7,1,2,2,2,1,2,41,16,5,1,7,4,10,7,3,4,8,1,8,8,8,8,2,3,2,98,1,998,8,8,2,2,2,2,2,2,2,98,9,998,3,1,24,28,497,2,2,1,1,3,3,1,2,6,3,3,2,2,5,2,2,4/10/2024,1,1,5,3,2,14,1,4,1.441875519,1.441875519
2,9,2,10,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,5,5,7,7,5,7,5,7,7,7,4,2,1,3,2,3,1,1,1,1,1,4,4,4,4,4,4,3,1,2,2,1,99,1,6,2,1,4,2,3,1,1,9,1,2,2,1,2,1,3,41,11,1,1,2,1,16,6,1,1,2,6,6,6,8,2,3,4,2,20,2,998,1,6,1,2,2,2,2,2,2,20,9,2,2,1,508,453,518,7,9,1,1,1,1,1,2,4,2,3,2,2,5,2,2,4/10/2024,1,1,6,3,3,6,1,1,0.494046332,0.4693440154
9,9,9,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,3,1,4,4,4,4,4,4,4,1,3,4,4,3,3,4,4,2, ,5,99, ,3,1,8,2,3,2,3,1,2,1,1,2,2,1,2,1,97,57,5,1,1,5,2,5,6,1,1,4,3,6,6,3,2,3,4,2,6,1,998,1,6,2,2,1,2,2,2,4,18,1,99,1,1,318,92,333,7,9,1,1,2,2,1,7,3,1,1,9, , ,3,3,4/11/2024,1,1,4,1,3,12,3,1,1.806138867,0.27092083005
7,9,7,8,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,7,3,2,3,7,7,7,3,7,3,2,1,4,4,4,1,1,1,1,1,3,4,4,3,3,4,3,1,2,9,2, ,1,7,8,5,2,1,1,1,1,8,1,2,2,1,2,1,2,31,17,1,2,9,5,11,1,1,2,8,6,5,5,8,8,1,1,1,14,3,998,1,1,1,2,2,1,2,2,4,5,8,7,3,1,18,96,18,7,9,1,1,4,4,1,2,6,3,2,7,7,5,6,2,4/10/2024,1,1,14,2,1,24,1,1,0.61420857,0.3992355705
1,9,1,11,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,2,2,1,1,2,2,2,1,1,5,1,1,6,1,1,2,5,7,3,2,2,4,1,2,5,1,2,2,1,2,1,1,78,3,1,2,6,3,5,5,1,1,3,5,1,3,2,8,5,6,1,16,7,998,5,3,1,2,2,2,2,2,5,1,5,1,2,1,370,112,439,1,1,1,1,4,4,1,1,4,2,2,1,1,5,8,4,4/10/2024,1,1,10,2,4,19,2,1,0.872022465,0.872022465
9,9,9,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,6,2,6,2,6,6,6,6,6,6,3,2,1,2,1,2,2,2,1,1,1,2,4,4,4,4,4,4,2, ,7,2, ,1,3,3,4,1,1,1,1,12,5,11,2,2,1,2,1,998,36,16,98,1,7,4,14,10,1,4,8,2,8,8,8,8,1,1,1,98,2,998,1,2,2,2,2,2,2,2,6,98,5,998,3,1,221,7,228,7,9,1,1,3,3,1,7,6,3,2,9, , ,2,2,4/10/2024,1,1,5,2,1,18,1,2,0.74611431,0.2163731499
2,9,2,11,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,3,3,3,3,2,2,2,3,6,4,2,1,2,2,2,3,1,1,1,1,3,3,4,2,5,3,3,2, ,4,1,3,3,8,2,2,3,1,1,1,1,8,1,2,2,1,2,1,3,24,17,98,1,4,2,11,7,1,2,8,2,8,8,8,8,1,2,1,98,2,998,1,1,2,2,2,2,2,2,4,98,8,998,3,1,314,201,329,3,3,1,1,2,2,1,7,6,3,2,2,2,5,1,1,4/10/2024,1,1,8,2,1,9,3,1,1.173293575,1.173293575
1,9,1,11,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,2,2,2,2,1,1,2,3,1,4,2,2,3,1,1,4,1,1,1,5,5,2,3,1,2,2,1,7,1,2,2,1,2,1,1,51,9,1,1,4,2,6,2,1,2,1,1,1,3,8,8,2,3,2,20,5,1,2,7,2,2,2,2,2,1,1,13,7,1,1,2,135,198,133,1,1,1,1,2,2,1,1,3,1,2,1,1,5,3,3,4/10/2024,1,1,4,2,2,7,1,1,0.718939475,0.718939475
2,9,2,11,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,4,1,1,1,1,1,1,1,5,4,5,4,5,5,4,1,2,9,1,3,1,9,3,5,2,1,2,2,2,9,1,1,2,2,2,1,97,35,16,1,2,9,5,13,7,3,4,2,1,6,6,2,1,2,3,1,13,2,2,8,1,1,2,2,2,2,2,2,3,9,3,3,2,321,98,337,3,3,1,1,4,4,1,2,6,3,3,2,2,5,6,2,4/10/2024,1,1,14,3,2,21,1,1,0.990454633,0.990454633
2,9,2,11,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,3,1,1,1,4,4,4,3,4,4,3,1,2,5,1,2,2,8,8,2,3,1,2,1,2,8,1,1,2,2,2,1,2,32,14,98,2,5,2,7,16,3,4,8,1,8,8,8,8,2,3,1,98,6,998,8,2,2,2,2,2,2,2,4,98,8,998,2,1,339,364,351,2,2,1,1,2,2,1,2,5,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,2,8,2,1,0.932920772,0.932920772
10,9,10,6,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,3,1,4,4,4,4,4,4,4,1,5,5,5,5,5,5,4,1,1,2,1,1,2,7,4,1,4,2,4,1,2,8,1,2,2,1,2,1,99,57,15,1,2,2,1,16,15,4,3,1,1,2,2,4,1,4,5,1,20,5,1,5,3,2,2,2,2,2,1,1,20,8,2,2,1,3,42,3,1,1,1,1,1,1,1,1,5,2,2,9, , ,7,3,4/10/2024,1,1,12,2,4,1,2,1,0.875622852,0.656717139
7,9,7,11,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,6,6,6,6,6,6,2,6,4,2,1,2,1,1,1,1,1,1,1,3,4,4,4,4,4,4,2, ,6,1,2,2,5,8,3,2,1,2,2,2,7,1,2,2,1,2,2,99,38,3,1,2,6,3,17,16,1,2,4,1,8,8,8,8,2,3,1,20,3,998,2,2,1,2,2,2,2,2,2,1,7,1,2,2,423,302,435,2,2,1,1,4,4,1,7,4,2,2,7,7,5,6,2,4/10/2024,1,1,15,2,2,20,2,1,0.784635344,0.784635344
2,9,2,11,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,3,2,2,2,2,4,2,1,2,3,1,1,1,1,1,1,3,4,2,2,2,3,4,998,998,7,1,2,1,7,3,4,1,1,1,1,1,8,1,2,2,1,2,2,998,33,16,98,1,7,4,15,13,1,2,8,8,8,8,8,8,1,2,1,98,8,998,1,2,2,2,2,2,2,2,98,98,8,998,3,1,503,25,514,2,2,1,1,3,3,1,0,6,3,2,2,2,5,2,2,4/11/2024,1,1,5,2,1,14,1,1,1.354080579,1.354080579
2,9,2,11,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,1,3,1,1,1,1,1,1,3,4,3,4,5,4,3,998,998,2,1,3,3,7,2,1,4,2,3,1,98,7,1,2,2,1,2,5,998,24,9,1,1,2,1,11,6,1,2,8,6,3,4,8,8,3,4,2,98,8,998,1,9,2,2,2,2,2,2,7,24,7,99,1,1,209,40,215,3,3,1,1,1,1,1,0,3,1,2,2,2,5,1,1,4/10/2024,1,1,9,2,3,3,3,1,2.185035391,2.185035391
2,9,2,11,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,1,1,1,1,1,1,4,4,3,4,4,4,3,998,998,5,1,2,1,6,2,2,3,1,2,98,98,6,1,2,2,1,2,8,998,36,16,98,1,5,2,98,98,1,2,8,2,8,8,8,8,2,3,1,98,8,998,1,2,2,2,2,2,2,2,98,98,6,998,3,98,36,58,35,2,2,1,1,2,2,1,0,6,3,2,2,2,5,2,2,4/10/2024,1,1,5,2,2,8,1,1,1.123490283,1.123490283
1,9,1,10,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,3,1,4,2,1,2,1,1,2,5,2,3,2,5,3,1,1,5,2, ,1,7,5,2,3,1,1,2,2,5,1,2,2,1,2,1,1,76,17,1,2,5,2,17,4,1,1,8,6,1,3,8,1,1,2,1,98,8,998,5,2,1,2,2,2,2,2,2,13,5,1,3,2,289,379,141,7,9,1,1,2,2,1,1,6,3,2,1,1,5,8,4,4/10/2024,1,1,10,2,1,12,1,1,0.528608521,0.41760073159
2,9,1,4,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,6,6,7,2,2,6,6,6,7,3,2,1,2,2,3,3,1,1,1,1,3,4,3,4,4,3,4,998,998,1,1,2,3,4,8,1,4,1,2,1,1,7,1,2,2,1,2,1,998,31,16,98,2,1,1,13,98,98,2,8,8,8,8,8,8,2,3,1,98,8,998,1,2,2,2,2,2,2,2,98,98,7,998,3,1,453,57,469,2,2,1,1,1,1,1,0,6,3,2,2,2,5,6,2,4/11/2024,1,1,14,2,2,2,3,1,1.407710088,0.9150115572
2,9,2,11,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,6,6,6,2,6,4,2,1,3,1,1,1,1,1,1,1,3,4,3,4,3,4,4,1,2,8,1,2,1,6,3,5,2,1,2,1,15,9,1,2,2,1,2,1,2,64,11,98,2,8,5,5,4,1,2,8,1,8,8,8,8,2,3,1,20,8,998,5,3,2,2,2,2,2,2,1,98,9,998,2,1,354,123,369,2,2,1,1,4,4,1,2,4,2,3,2,2,5,7,3,4/10/2024,1,1,12,3,2,20,1,1,0.721863801,0.721863801
7,9,2,11,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,5,5,5,2,5,5,5,5,5,2,4,2,1,2,2,3,1,1,1,1,1,3,4,4,4,4,3,2,2, ,2,2, ,3,8,2,1,4,1,1,2,1,9,1,2,2,1,2,2,2,20,11,98,1,2,1,13,1,1,4,8,6,8,8,8,8,1,1,2,98,8,998,4,8,2,2,2,2,2,2,5,98,9,998,2,2,157,80,102,7,9,1,1,1,1,1,7,4,2,3,7,7,5,1,1,4/10/2024,1,1,9,3,1,6,3,1,1.390877023,1.27960686116
2,9,2,11,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,1,4,1,1,1,1,2,4,2,4,5,5,3,1,2,5,1,1,2,4,8,2,3,1,2,1,3,9,2,2,2,1,2,2,2,47,18,2,1,5,2,7,7,1,1,8,6,8,8,8,8,2,3,1,10,5,998,1,3,2,2,2,2,2,1,3,98,9,998,2,1,490,367,504,1,1,1,1,2,2,1,2,8,2,3,2,2,5,2,2,4/10/2024,1,1,6,3,2,7,2,1,0.79993208,0.79993208
3,9,3,11,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,3,2,3,2,3,2,4,2,1,1,1,1,1,1,1,1,1,3,4,3,4,4,3,4,1,3,7,1,3,1,4,2,4,1,1,1,1,3,8,4,2,2,1,2,5,3,44,15,98,1,7,4,17,16,3,2,8,2,8,8,8,8,1,2,2,4,2,998,1,8,2,2,2,2,2,2,3,98,8,998,2,1,189,11,195,3,3,1,1,3,3,1,3,5,2,2,3,3,5,2,2,4/11/2024,1,1,6,2,1,15,1,1,0.912438584,0.912438584
1,9,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,1,3,1,1,2,3,2,2,2,2,1,1,3,4,4,3,4,4,4,2, ,5,2, ,2,8,2,2,3,1,2,1,1,8,1,2,2,1,2,1,97,66,16,98,1,5,2,7,8,1,1,8,5,8,8,8,8,2,3,1,10,1,998,1,1,2,2,2,2,2,2,6,98,8,998,3,1,122,59,118,7,9,1,1,2,2,1,7,6,3,2,1,1,5,4,4,4/11/2024,1,1,1,2,2,12,2,1,0.652783596,0.33944746992
2,9,2,11,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,7,1,1,3,2,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,3,998,998,5,1,2,1,6,4,2,3,1,2,1,98,5,1,2,2,1,2,1,998,35,11,98,1,5,2,98,98,1,1,8,8,8,8,8,8,2,3,2,98,8,998,1,8,2,2,2,2,2,2,98,98,5,998,2,1,339,364,351,2,2,1,1,2,2,1,0,4,2,2,2,2,5,2,2,4/10/2024,1,1,6,2,2,8,1,1,0.800685607,0.800685607
2,9,2,11,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,7,4,2,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,1,98,4,1,99,4,9,8,2,3,1,1,1,15,8,1,2,1,2,2,5,97,58,17,1,2,4,2,8,16,1,2,1,1,6,6,1,1,1,2,1,8,5,4,5,1,1,2,2,2,2,2,1,17,8,9,3,1,131,451,130,7,9,1,1,2,2,1,6,6,3,2,2,2,5,7,3,4/10/2024,1,1,11,2,1,12,3,1,0.938770999,0.938770999
2,9,2,11,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,7,4,2,1,2,3,1,4,1,1,1,1,4,4,4,4,4,4,4,1,2,7,1,2,1,8,3,4,1,1,1,1,1,8,1,2,2,1,2,1,2,37,16,98,2,7,4,14,10,1,2,2,2,8,8,8,8,1,2,1,98,5,998,1,3,2,2,2,2,2,2,2,98,8,998,3,1,202,15,208,2,2,1,1,3,3,1,2,6,3,2,2,2,5,6,2,4/10/2024,1,1,14,2,1,14,1,1,1.279077626,1.279077626
2,9,2,11,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,1,1,1,1,1,1,1,4,4,4,4,4,4,3,1,2,1,1,2,1,8,2,1,4,1,1,1,2,8,1,1,2,2,2,1,2,41,18,1,2,1,1,7,2,4,5,8,1,2,1,8,1,1,2,1,20,5,998,2,1,1,2,2,2,2,2,2,20,8,2,2,1,491,57,505,2,2,1,1,1,1,1,2,8,2,2,2,2,5,6,2,4/10/2024,1,1,15,2,1,2,1,1,0.613595805,0.613595805
1,9,1,11,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,8,1,1,2,6,8,5,2,1,2,1,1,6,1,2,1,2,2,1,1,70,3,1,1,8,5,4,4,1,2,5,1,1,3,2,2,2,3,2,98,2,998,5,7,1,2,2,2,2,2,6,1,6,1,2,1,293,121,307,1,1,1,1,4,4,1,1,4,2,2,1,1,5,4,4,4/10/2024,1,1,1,2,2,19,2,1,0.845504217,0.845504217
6,9,2,11,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,3,2,1,2,1,1,1,2,1,1,1,3,4,2,4,4,4,3,1,1,2,1,1,2,8,5,1,4,1,1,3,1,8,1,2,2,1,2,1,1,62,18,98,1,2,1,14,10,1,2,8,1,8,8,8,8,1,1,1,11,4,1,5,1,2,2,2,2,2,2,2,98,8,998,2,3,508,453,310,1,1,1,1,1,1,1,1,8,2,2,6,6,5,3,3,4/10/2024,1,1,3,2,1,1,2,1,0.821419442,0.821419442
7,9,7,11,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,4,7,2,2,2,2,2,7,2,4,3,1,1,1,1,1,1,1,1,1,4,4,3,4,4,4,4,1,99,1,1,99,1,4,3,1,4,2,4,1,1,8,1,2,2,1,2,1,99,61,16,1,1,1,1,17,16,1,2,8,6,8,8,8,2,5,6,1,98,6,998,8,3,2,2,2,2,2,2,9,98,8,998,3,1,236,56,430,7,9,1,1,1,1,1,7,6,3,2,7,7,5,3,3,4/10/2024,1,1,2,2,4,6,1,1,0.658445224,0.658445224
2,9,2,11,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,1,4,1,1,1,1,1,1,4,4,4,5,4,4,5,1,2,2,1,2,1,7,2,1,4,2,4,1,1,7,1,2,2,1,2,1,2,73,16,1,2,2,1,9,9,1,1,8,4,8,8,8,8,5,6,2,20,1,998,5,8,1,2,2,2,2,2,1,20,7,2,3,1,247,277,256,2,2,1,1,1,1,1,2,6,3,2,2,2,5,8,4,4/10/2024,1,1,10,2,4,2,1,1,0.750926399,0.750926399
9,9,9,1,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,5,2,1,4,4,4,4,4,4,4,1,5,4,5,3,5,5,5,2, ,2,2, ,1,6,8,1,4,1,2,1,2,4,1,2,2,1,2,5,998,58,9,98,2,2,1,5,5,1,1,1,6,8,8,8,8,2,3,1,98,3,998,1,3,2,2,2,2,2,2,1,98,4,998,1,1,159,80,160,7,9,1,1,1,1,1,7,3,1,2,9, , ,7,3,4/11/2024,1,1,13,2,2,6,1,1,0.455274159,0.06829112385
2,9,2,10,3,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,7,2,7,2,7,2,7,7,3,2,1,4,4,3,3,1,3,1,1,3,3,3,5,3,3,3,2, ,7,1,2,3,9,2,4,1,2,3,1,1,9,1,2,2,1,2,3,97,22,16,98,2,7,4,17,16,1,2,8,6,8,8,8,8,3,4,2,98,8,998,6,9,2,2,2,2,2,2,8,98,9,998,3,1,125,8,124,2,2,1,1,3,3,1,7,6,3,3,2,2,5,5,1,4/10/2024,1,1,17,3,3,14,3,1,1.580921282,1.5018752179
2,9,2,11,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,3,1,1,1,1,1,3,4,3,3,5,5,3,1,2,4,1,2,3,6,3,2,3,2,4,1,1,7,1,1,2,2,2,1,2,37,11,98,1,4,2,7,8,6,8,8,1,8,8,8,8,4,5,2,98,2,998,1,7,2,2,2,2,2,2,2,98,7,998,2,1,166,199,166,2,2,1,1,2,2,1,2,4,2,2,2,2,5,2,2,4/10/2024,1,1,6,2,4,8,3,1,1.156214845,1.156214845
2,9,2,11,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,1,3,1,1,1,1,1,2,4,3,4,4,3,4,1,2,8,1,1,2,6,4,5,2,1,1,2,2,7,1,1,2,2,2,1,2,72,9,1,2,8,5,8,4,2,3,8,2,8,8,8,2,1,2,2,14,2,998,2,7,1,2,2,2,2,2,2,6,7,99,1,2,224,373,150,1,1,1,1,4,4,1,2,3,1,2,2,2,5,8,4,4/10/2024,1,1,10,2,1,19,2,1,0.833448824,0.833448824
6,9,6,9,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,2,4,4,3,2,1,3,3,1,1,1,1,1,1,3,3,3,4,3,3,3,1,2,2,1,2,2,3,4,1,4,2,3,1,2,3,1,2,1,2,2,1,99,58,13,1,2,2,1,11,8,1,3,8,1,8,8,4,8,3,4,2,98,3,998,1,4,1,2,2,2,2,2,2,98,3,998,2,1,111,80,102,2,2,1,1,1,1,1,2,5,2,1,6,6,5,7,3,4/11/2024,1,1,12,1,3,2,2,1,2.047699254,1.8429293286
2,9,2,11,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,2,1,1,1,4,4,3,4,4,3,3,1,1,9,1,7,2,3,2,5,2,2,3,1,5,4,1,1,2,2,2,1,2,51,9,1,2,9,5,8,3,2,5,8,1,2,1,8,8,3,4,1,8,3,998,2,3,1,2,2,2,2,2,2,4,4,6,1,1,56,444,54,5,7,1,1,4,4,1,1,3,1,2,2,2,5,7,3,4/11/2024,1,1,13,2,3,23,2,1,0.753873443,0.753873443
2,9,2,11,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,7,7,7,5,1,1,1,3,1,1,1,1,1,1,5,3,5,4,5,5,4,1,2,9,2, ,2,7,8,5,2,2,4,2,18,6,1,2,1,2,2,1,2,74,1,1,2,9,5,17,2,1,1,3,4,2,1,2,1,4,5,2,20,2,99,5,7,1,2,2,2,2,2,5,2,6,2,1,2,383,107,155,7,9,1,1,4,4,1,2,1,1,2,2,2,5,8,4,4/10/2024,1,1,10,2,4,24,2,1,0.660775469,0.56165914865
2,9,2,11,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,4,3,3,4,1,1,1,1,2,3,2,3,3,2,3,2, ,2,1,2,3,4,2,1,4,1,2,1,1,8,1,2,2,1,2,1,2,23,16,98,2,2,1,11,6,1,2,8,2,8,8,8,8,2,3,1,14,3,998,1,3,2,2,2,2,2,2,4,98,8,998,3,1,382,39,397,2,2,1,1,1,1,1,7,6,3,2,2,2,5,5,1,4/11/2024,1,1,17,2,2,2,3,1,1.010014193,1.010014193
3,9,3,11,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,4,1,2,1,1,2,2,2,1,2,2,1,1,2,3,1,3,3,2,2,1,3,3,2, ,1,8,5,1,4,1,1,2,2,8,1,2,1,2,2,1,3,70,18,1,1,3,1,6,4,1,1,8,5,3,4,8,8,1,1,1,98,4,998,5,1,1,2,2,2,2,2,1,21,8,3,2,2,375,51,390,7,9,1,1,1,1,1,3,8,2,2,3,3,5,4,4,4/11/2024,1,1,1,2,1,6,1,1,0.449556185,0.38212275725
10,9,10,10,3,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,6,1,1,1,7,1,2,6,1,3,2,1,2,2,2,2,1,3,1,1,3,3,2,5,3,2,4,1,1,6,1,1,1,7,4,3,2,2,3,1,1,6,1,2,1,2,2,1,99,59,18,98,2,6,3,13,6,1,4,8,1,8,8,8,8,3,4,1,98,8,998,5,1,2,2,2,2,2,2,1,98,6,998,2,1,312,111,322,1,1,1,1,4,4,1,1,8,2,2,9, , ,7,3,4/10/2024,1,1,12,2,3,19,1,1,0.790621834,0.7510907423
4,9,4,10,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,5,5,2,5,5,2,2,2,3,1,1,4,1,1,4,1,1,1,1,3,4,3,4,3,2,4,1,4,11,1,4,2,8,4,7,5,2,3,2,1,8,1,2,2,1,2,1,4,38,11,1,2,11,7,5,4,1,2,3,6,4,5,5,2,3,4,2,11,3,1,2,6,1,2,2,2,2,2,7,28,8,4,2,2,580,149,617,6,4, , ,6, ,3,6,4,2,2,4,4,5,6,2,4/10/2024,1,1,15,2,3,34,2,1,1.034934997,0.98318824715
2,9,10,10,3,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,3,3,1,4,4,4,4,4,4,4,1,5,4,3,3,3,5,4,1,2,10,1,2,2,3,8,6,3,2,3,1,1,5,1,2,2,1,2,1,2,54,9,1,1,10,6,17,16,1,1,8,6,8,8,8,2,3,4,2,6,2,998,1,6,1,2,2,2,2,2,2,98,5,998,1,1,560,135,550,2,2, ,1,5, ,2,2,3,1,2,2,2,5,3,3,4/10/2024,1,1,4,2,3,26,2,1,0.977287089,0.92842273455
