dpq1,dpq2,constituency_vote_midterm,likelihood,times5,times8_1,times8_2,times8_3,times8_4,times8_5,times8_6,times8_7,times8_8,times8_9,times8_10,times8_11,times8_12,times8_13,times8_14,times8_15,times8_16,dpg1,dpq16,dpq17,dpq18,dpq19,dpq20,dpq21,dpq50,dpq51,dpq52,dpq53,timesextra1,timesbregret,timese1,timese1a,timese1b,timese1c,timese1d,timese1e,timese1f,timese1g,timese2,timese2a,timese2b,timese2c,timese2d,timese2e,timese2f,timese3,voted2017,pastvote_2017,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,political_attention_2017,politics_scale_profile_update,newgor,govreg,new_socgrade,socgrade4,ONS_urban,profile_religion,polAttentionpdl,ethnicity_new,parent_1,parent_2,parent_97,parent_98,sexuality,partyid_2017,age,profile_education_level,profile_ethnicity,profile_gender,tprofile_GOR,profile_govregnew,profile_gross_household,profile_gross_personal,profile_household_children,profile_household_size,profile_housing_stat,profile_marital_stat,profile_partyid,profile_partyid_recode,profile_region,profile_religion_stat,profile_socgradenew,profile_socialgrade_cie,profile_socialgrade_old,profile_work_industry,profile_work_organisation,profile_work_responsibility,profile_work_stat,profile_work_type,social_media_omnibus_1,social_media_omnibus_2,social_media_omnibus_3,social_media_omnibus_4,social_media_omnibus_5,social_media_omnibus_6,profile_house_tenure,pastvote_2015_by_region,political_attention,pastvote_2015_recode,profile_education_level_recode,ONS_urban_UK,profile_pcon_2010_new,profile_oslaua,pcon_future_OA21,Vote2019R,Vote2019_combo,InEngland,InEnglandWales,gor,england_regions,countries_gb,Vote2017R,highest_education_gce,highest_education_simple,threeway_attention,Currvote,headvote,othvote,bpcas3,wellsage,respdate,ns,total,bpcagegeneduc_w8,threeway_attention_w8,socgrade4_w8,pvbyregion_w8,EURef_w8,ethnicity_R,W8,W8_GB_NewTurnout
6,9,6,11,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,4,4,4,2,2,4,1,3,4,3,3,3,3,1,1,1,9,1,1,2,9,6,5,2,1,2,2,2,6,1,2,1,2,2,1,1,75,11,98,1,9,5,9,5,1,2,8,7,8,8,8,8,2,3,2,98,8,998,8,8,2,2,2,2,2,2,1,98,6,998,2,2,409,100,424,1,1,1,1,4,4,1,1,4,2,2,6,6,5,4,4,4/11/2024,1,1,1,2,2,19,2,1,0.845504217,0.845504217
6,9,6,11,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,4,4,6,1,1,1,6,4,1,3,1,1,3,3,2,2,2,2,2,1,2,3,2,4,3,2,4,1,1,6,1,1,2,8,5,3,2,1,2,1,1,7,1,2,2,1,2,1,1,66,17,98,1,6,3,7,11,1,1,8,6,8,8,8,8,2,3,1,5,2,998,5,1,2,2,2,2,2,2,2,98,7,998,3,1,23,110,22,1,1,1,1,4,4,1,1,6,3,2,6,6,5,4,4,4/11/2024,1,1,1,2,2,19,2,1,0.845504217,0.845504217
10,9,10,8,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,1,2,7,1,7,1,1,1,1,1,1,3,1,2,2,3,1,1,2,3,2,4,2,5,2,1,1,9,1,1,2,8,6,5,2,1,2,2,5,8,1,2,1,2,2,1,1,70,12,98,1,9,5,6,5,1,2,8,1,8,8,8,8,2,3,1,20,2,998,5,3,2,2,2,2,2,2,1,98,8,998,2,2,432,100,446,1,1,1,1,4,4,1,1,4,2,2,9, , ,4,4,4/11/2024,1,1,1,2,2,19,2,1,0.845504217,0.71867858445
2,9,2,9,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,3,1,4,1,2,6,1,2,1,1,1,3,1,1,4,1,1,1,3,4,3,4,4,3,3,1,1,8,1,1,2,4,4,5,2,1,2,1,2,6,1,2,1,2,2,1,1,77,9,98,1,8,5,8,6,1,2,8,1,8,8,8,8,2,3,1,98,8,998,5,3,2,2,2,2,2,2,1,98,6,998,1,1,398,269,412,1,1,1,1,4,4,1,1,3,1,2,2,2,5,4,4,4/11/2024,1,1,1,2,2,19,2,1,0.845504217,0.7609537953
6,9,6,11,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,2,1,1,3,1,1,1,1,1,1,1,2,4,2,4,3,3,4,998,998,6,1,1,2,8,7,3,2,1,2,3,15,8,1,2,2,1,2,1,998,66,11,98,1,6,3,5,4,1,1,8,6,8,8,8,8,2,3,2,98,8,998,5,7,2,2,2,2,2,2,6,98,8,998,2,3,412,305,427,1,1,1,1,4,4,1,0,4,2,2,6,6,5,4,4,4/11/2024,1,1,1,2,2,19,2,1,0.845504217,0.845504217
2,9,2,11,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,3,3,1,1,1,1,1,1,3,4,3,4,4,4,3,998,998,11,1,2,1,9,8,7,5,1,2,98,98,6,1,2,2,2,2,1,998,62,3,98,1,11,7,98,98,98,98,8,8,8,8,8,8,2,3,2,98,8,998,1,6,2,2,2,2,2,2,98,98,6,998,2,98,589,156,601,2,2, , ,6, ,3,0,4,2,2,2,2,5,3,3,4/10/2024,1,1,3,2,2,32,1,1,0.844731752,0.844731752
10,9,10,11,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,7,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,3,3,3,3,4,1,2,2,1,1,2,9,6,1,4,2,4,1,1,7,1,1,1,2,2,1,99,51,9,1,1,2,1,16,15,2,4,8,1,6,6,8,8,5,6,2,98,6,998,7,8,1,2,2,1,2,2,2,98,7,998,1,1,256,43,267,1,1,1,1,1,1,1,2,3,1,2,9, , ,3,3,4/10/2024,1,1,4,2,4,1,2,1,0.844156645,0.844156645
1,9,1,11,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,3,3,3,2,2,3,1,1,2,1,1,2,8,5,1,4,2,4,1,1,8,1,2,2,1,2,2,1,52,10,98,1,2,1,5,3,1,1,8,5,8,8,8,8,5,6,1,98,8,998,8,2,2,2,2,2,2,2,4,98,8,998,1,1,256,43,267,1,1,1,1,1,1,1,1,3,1,2,1,1,5,3,3,4/10/2024,1,1,4,2,4,1,2,1,0.844156645,0.844156645
7,9,7,10,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,2,3,5,2,2,2,7,7,4,2,1,1,3,1,1,1,1,1,1,4,4,3,4,3,4,3,1,7,3,1,3,1,9,2,1,4,1,2,1,1,10,1,2,2,1,2,1,2,27,16,1,1,3,1,17,16,1,2,8,2,5,5,8,8,2,3,1,98,2,998,1,1,2,2,2,2,2,2,4,20,10,2,3,1,393,52,406,3,3,1,1,1,1,1,5,6,3,3,7,7,5,2,2,4/11/2024,1,1,5,3,2,3,1,1,0.844018348,0.8018174306
8,2,8,5,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,4,2,1,2,1,2,1,1,1,1,1,3,4,3,4,3,3,4,2, ,5,2, ,2,8,2,2,3,2,4,1,1,6,1,2,2,1,2,1,1,48,16,98,1,5,2,2,1,1,2,8,6,8,8,8,2,4,5,1,8,8,998,7,1,1,2,2,2,2,2,8,98,6,998,3,1,122,59,120,7,9,1,1,2,2,1,7,6,3,2,8,8,1,2,2,4/10/2024,1,1,5,2,4,12,2,1,0.84379639,0.3797083755
1,9,1,11,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,4,1,4,4,1,2,1,1,2,2,2,2,2,3,1,1,3,3,2,3,2,2,3,1,1,10,1,1,2,9,5,6,3,1,1,1,1,11,7,2,2,1,2,5,1,51,15,1,2,10,6,12,5,1,2,8,2,2,2,8,2,1,1,1,13,1,1,1,2,1,2,2,1,2,2,1,30,11,1,2,1,571,139,573,1,1, ,1,5, ,2,1,5,2,3,1,1,5,7,3,4/10/2024,1,1,12,3,1,25,2,4,0.843768174,0.843768174
6,9,6,9,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,7,4,7,7,7,7,7,7,4,7,4,1,1,3,3,2,2,2,3,3,1,4,4,4,4,4,4,4,1,1,4,1,1,2,6,8,2,3,2,3,1,1,6,1,2,2,1,2,1,97,61,9,1,2,4,2,6,6,1,1,1,6,6,6,3,2,3,4,1,5,2,1,1,3,1,2,2,2,2,2,1,13,6,1,1,1,338,91,349,1,1,1,1,2,2,1,1,3,1,2,6,6,5,7,3,4/10/2024,1,1,13,2,3,7,2,1,0.843736145,0.7593625305
6,9,6,11,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,3,1,1,2,2,2,2,2,3,2,1,3,3,3,4,3,3,4,1,1,4,1,1,2,6,5,2,3,2,3,1,1,5,1,2,1,2,2,1,6,55,1,1,2,4,2,8,15,1,2,8,2,5,5,8,8,3,4,2,4,2,1,7,8,2,2,2,2,2,1,1,16,5,6,1,1,240,450,249,1,1,1,1,2,2,1,1,1,1,2,6,6,5,7,3,4/10/2024,1,1,13,2,3,7,2,1,0.843736145,0.843736145
6,9,6,11,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,7,2,7,4,7,4,4,4,2,1,1,1,2,4,4,2,4,4,1,3,4,3,4,5,4,4,1,6,5,1,1,2,6,7,2,3,2,3,1,2,4,1,2,2,1,2,1,6,58,8,1,2,5,2,4,4,1,2,1,1,5,5,8,1,3,4,2,14,4,998,7,7,1,2,2,2,2,2,1,98,4,998,1,1,443,95,458,1,1,1,1,2,2,1,4,2,1,2,6,6,5,7,3,4/10/2024,1,1,13,2,3,7,2,1,0.843736145,0.843736145
6,9,6,11,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,7,4,4,4,7,1,1,4,4,4,3,1,1,2,2,2,2,2,2,2,1,2,3,2,4,3,3,1,1,1,5,1,1,2,7,4,2,3,2,3,1,2,7,1,2,1,2,2,1,2,63,9,98,2,5,2,3,3,1,1,8,3,8,8,8,8,3,4,2,20,6,998,5,4,2,2,2,2,2,2,6,98,7,998,1,1,318,92,333,1,1,1,1,2,2,1,1,3,1,2,6,6,5,7,3,4/11/2024,1,1,13,2,3,7,2,1,0.843736145,0.843736145
9,9,9,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,3,2,1,1,2,3,2,4,2,3,2,1,1,5,1,1,2,7,6,2,3,2,3,2,2,7,1,2,1,2,2,1,1,52,9,98,2,5,2,11,3,2,4,8,1,8,8,8,8,3,4,1,98,4,998,2,3,2,2,2,2,2,2,2,98,7,998,1,2,416,341,461,1,1,1,1,2,2,1,1,3,1,2,9, , ,7,3,4/10/2024,1,1,13,2,3,7,2,1,0.843736145,0.4218680725
10,9,10,11,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,6,7,7,6,2,6,2,6,3,2,1,1,1,1,1,1,1,1,1,3,4,2,5,5,3,3,1,7,5,1,7,1,9,5,2,3,1,1,1,2,9,1,2,2,1,2,1,998,33,17,98,1,5,2,13,10,1,1,8,6,8,8,8,8,1,1,1,14,3,998,1,1,2,2,2,2,2,2,2,98,9,998,3,1,523,378,535,5,7,1,1,2,2,1,5,6,3,3,9, , ,2,2,4/10/2024,1,1,5,3,1,11,1,1,0.843547463,0.843547463
2,9,2,11,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,6,6,6,6,2,6,6,6,6,6,4,1,1,1,1,1,1,1,1,1,1,4,4,3,4,4,4,4,1,1,9,1,1,2,6,4,5,2,2,4,1,1,5,1,2,1,2,2,1,99,56,19,98,1,9,5,12,9,3,6,8,1,8,8,8,8,4,5,2,11,4,998,1,8,2,2,2,2,2,2,8,98,5,998,2,1,383,107,398,1,1,1,1,4,4,1,1,7,2,2,2,2,5,3,3,4/10/2024,1,1,3,2,4,19,2,1,0.843187872,0.843187872
2,9,2,11,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,1,2,2,1,2,1,9,3,1,4,1,1,1,2,8,1,2,1,2,2,1,2,63,17,1,2,2,1,8,3,1,3,1,1,2,1,4,1,1,1,1,14,3,1,2,3,2,2,2,2,2,1,1,20,8,2,3,1,108,274,108,2,2,1,1,1,1,1,2,6,3,2,2,2,5,7,3,4/10/2024,1,1,11,2,1,2,1,1,0.842912359,0.842912359
2,9,2,11,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,7,7,6,6,6,7,7,2,6,4,2,1,3,3,1,1,1,1,1,1,3,4,3,4,3,4,3,998,998,2,1,2,1,6,2,1,4,1,1,1,2,8,1,2,1,2,2,1,998,60,16,98,2,2,1,9,98,1,2,8,8,8,8,8,8,1,2,2,98,8,998,2,4,2,2,2,2,2,2,2,98,8,998,3,1,276,43,288,2,2,1,1,1,1,1,0,6,3,2,2,2,5,7,3,4/10/2024,1,1,11,2,1,2,1,1,0.842912359,0.842912359
6,9,6,11,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,2,1,1,2,2,2,2,2,2,3,1,2,3,1,4,2,2,3,1,1,8,1,1,2,8,5,5,2,1,2,2,2,9,1,2,1,2,2,1,1,63,9,1,1,8,5,17,16,1,2,8,1,8,8,8,1,2,3,1,10,2,998,1,2,2,2,2,2,2,1,1,98,9,998,1,2,171,266,173,1,1,1,1,4,4,1,1,3,1,3,6,6,5,3,3,4/11/2024,1,1,4,3,2,19,2,1,0.842884769,0.842884769
9,9,9,3,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,1,1,1,7,1,7,2,1,1,2,3,2,3,3,3,3,1,3,5,2,4,5,5,4,1,1,5,1,1,2,8,6,2,3,2,3,1,2,8,1,2,2,1,2,1,1,31,11,1,2,5,2,13,7,1,2,1,2,1,3,3,2,3,4,1,10,2,1,1,3,1,2,2,2,2,2,2,13,8,1,2,1,402,62,296,1,1,1,1,2,2,1,1,4,2,2,9, , ,6,2,4/10/2024,1,1,15,2,3,7,2,1,0.842834703,0.5057008218
2,9,2,11,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,6,2,4,2,1,3,3,1,1,1,1,1,1,4,4,4,5,4,4,5,1,2,4,1,2,1,11,4,2,3,1,2,1,1,11,1,1,2,2,2,1,2,54,15,98,1,4,2,12,12,4,5,1,1,8,8,3,8,2,3,1,5,2,998,1,2,2,2,2,2,2,2,2,98,11,998,2,1,133,88,131,2,2,1,1,2,2,1,2,5,2,3,2,2,5,3,3,4/10/2024,1,1,3,3,2,8,1,1,0.842420227,0.842420227
9,9,9,4,3,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,6,6,6,6,6,6,6,6,5,6,4,2,1,2,2,3,3,3,3,1,1,4,4,4,4,4,5,4,1,1,7,1,1,1,11,4,4,1,1,2,1,1,10,4,2,2,1,2,3,1,29,17,2,2,7,4,12,9,2,4,8,6,8,8,8,8,2,3,1,8,3,998,1,3,2,2,2,2,2,2,8,98,10,998,3,1,162,10,163,1,1,1,1,3,3,1,1,6,3,3,9, , ,6,2,4/10/2024,1,1,14,3,2,13,1,1,0.842069275,0.54734502875
6,9,6,11,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,1,1,4,4,4,2,1,1,4,4,4,4,4,4,4,1,2,4,3,5,3,3,3,1,1,7,1,1,1,4,7,4,1,1,2,1,1,9,1,2,1,2,2,5,1,45,17,1,2,7,4,1,1,1,1,8,6,8,8,8,2,2,3,2,20,2,998,7,8,2,2,2,2,2,2,1,98,9,998,3,1,107,3,107,1,1,1,1,3,3,1,1,6,3,3,6,6,5,6,2,4/10/2024,1,1,14,3,2,13,1,1,0.842069275,0.842069275
1,9,1,11,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,4,2,1,2,2,2,2,1,2,1,1,4,4,4,4,4,4,4,1,1,4,1,1,1,9,5,2,3,1,1,3,1,10,1,1,2,2,2,1,1,39,16,1,1,4,2,12,11,2,3,2,1,1,3,8,2,1,1,1,16,2,1,1,2,1,1,2,1,2,2,2,98,10,998,3,3,400,295,191,1,1,1,1,2,2,1,1,6,3,3,1,1,5,2,2,4/10/2024,1,1,5,3,1,7,1,1,0.841585498,0.841585498
2,9,2,11,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,6,7,2,2,7,7,2,7,7,4,2,1,4,4,1,4,1,1,1,1,2,4,2,4,2,3,4,1,2,3,1,2,1,9,4,1,4,2,3,1,1,8,1,2,2,1,2,1,2,67,18,1,2,3,1,17,15,1,2,2,1,2,1,4,2,3,4,1,11,3,1,1,2,1,2,2,2,2,2,1,20,8,2,2,1,252,68,257,2,2,1,1,1,1,1,2,8,2,2,2,2,5,8,4,4/10/2024,1,1,10,2,3,2,1,1,0.841272482,0.841272482
1,9,1,11,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,6,1,6,6,1,7,1,7,7,7,3,1,1,2,1,2,3,2,2,1,1,2,3,3,2,5,5,3,1,7,4,1,1,2,2,8,2,3,1,1,3,3,5,1,2,1,2,2,1,3,71,20,1,2,4,2,5,2,1,2,1,1,3,4,3,1,1,1,2,11,4,1,5,8,1,2,2,2,2,2,1,16,5,6,2,3,300,325,409,1,1,1,1,2,2,1,5,7,2,2,1,1,5,8,4,4/11/2024,1,1,10,2,1,7,2,1,0.841047682,0.841047682
3,9,3,11,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,7,7,7,7,7,7,7,7,7,7,3,2,1,3,3,3,3,1,4,1,1,5,5,5,5,5,5,3,1,1,5,1,1,2,6,5,2,3,1,1,1,1,8,1,2,1,2,2,5,1,70,13,1,2,5,2,5,6,1,1,1,5,5,5,8,8,1,2,1,98,4,5,5,3,1,2,2,2,2,2,1,13,8,1,2,1,490,367,504,1,1,1,1,2,2,1,1,5,2,2,3,3,5,8,4,4/10/2024,1,1,10,2,1,7,2,1,0.841047682,0.841047682
1,9,1,11,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,7,1,1,2,2,4,1,3,1,1,3,1,2,3,2,2,1,1,2,3,2,3,3,2,3,1,1,5,1,1,2,8,4,2,3,1,1,1,2,4,1,2,2,1,2,3,1,72,17,1,2,5,2,8,6,1,2,8,1,1,3,8,1,1,2,1,98,4,998,5,1,1,2,2,1,2,2,1,13,4,1,3,1,522,64,534,1,1,1,1,2,2,1,1,6,3,2,1,1,5,8,4,4/10/2024,1,1,10,2,1,7,2,1,0.841047682,0.841047682
10,9,10,11,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,6,6,7,1,7,7,7,1,6,2,1,1,2,3,3,4,2,2,1,1,3,3,2,4,5,5,4,1,6,5,1,1,2,6,3,2,3,1,1,1,2,7,1,2,1,2,2,1,2,70,14,1,2,5,2,8,5,1,2,8,1,8,8,8,8,1,1,1,98,4,99,5,2,1,2,2,2,2,2,1,14,7,2,2,1,416,341,254,1,1,1,1,2,2,1,4,5,2,2,9, , ,8,4,4/10/2024,1,1,10,2,1,7,2,1,0.841047682,0.841047682
10,9,98,11,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,7,4,7,6,6,7,7,7,4,4,2,1,1,3,2,3,3,1,2,3,1,5,3,2,3,2,5,2,998,998,5,1,1,2,9,4,2,3,1,1,1,98,8,1,2,1,2,2,8,998,75,11,98,2,5,2,98,98,1,2,8,8,8,8,8,8,1,2,1,98,8,998,5,2,2,2,2,2,2,2,98,98,8,998,2,1,463,93,481,1,1,1,1,2,2,1,0,4,2,2,9, , ,8,4,4/11/2024,1,1,10,2,1,7,2,1,0.841047682,0.841047682
2,9,2,11,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,6,7,7,7,2,7,2,6,7,4,2,1,3,2,1,1,1,1,1,1,3,4,2,4,3,3,3,1,1,11,1,1,1,7,3,7,5,2,3,3,1,8,1,2,1,2,2,1,97,70,11,1,2,11,7,6,3,1,2,1,1,1,3,5,2,3,4,2,16,6,1,5,4,1,2,2,2,2,2,1,98,8,998,2,3,614,176,625,1,1, , ,6, ,3,1,4,2,2,2,2,5,8,4,4/10/2024,1,1,10,2,3,31,1,1,0.840709813,0.840709813
9,9,9,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,3,3,3,3,3,3,2,3,3,4,2,1,1,1,1,1,1,1,1,1,3,3,3,2,4,3,3,2, ,10,2, ,3,8,5,6,3,1,2,1,17,11,4,2,2,1,2,1,3,23,16,2,1,10,6,17,16,1,1,4,6,6,6,8,1,2,3,1,8,6,998,4,3,1,1,2,1,2,2,9,35,11,99,3,1,557,133,556,7,9, ,1,5, ,2,7,6,3,3,9, , ,1,1,4/10/2024,1,1,8,3,2,30,3,1,0.838516286,0.1257774429
2,9,7,11,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,7,1,2,6,1,7,5,3,1,4,2,1,2,2,3,3,1,1,1,1,3,4,2,3,3,5,3,1,3,9,1,2,1,9,4,5,2,1,1,3,1,9,1,1,1,2,2,1,99,37,17,1,1,9,5,14,11,3,5,8,2,8,8,8,8,1,2,1,11,3,998,1,1,1,1,2,1,2,2,2,1,9,1,3,3,451,238,467,2,2,1,1,4,4,1,3,6,3,3,2,2,5,2,2,4/10/2024,1,1,5,3,1,20,1,1,0.838200298,0.838200298
6,9,6,11,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,4,4,4,4,7,7,4,4,2,4,4,2,1,1,1,1,1,3,1,1,1,3,4,4,4,4,3,4,1,6,3,1,1,2,7,8,1,4,1,1,2,1,8,1,2,1,2,2,1,1,52,11,1,2,3,1,12,8,1,2,8,1,2,2,8,8,1,2,1,11,4,998,1,2,1,2,2,2,2,2,2,22,8,6,2,2,85,66,85,1,1,1,1,1,1,1,4,4,2,2,6,6,5,7,3,4/10/2024,1,1,12,2,1,1,2,1,0.836889949,0.836889949
1,9,1,5,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,1,1,7,7,1,7,7,1,1,2,1,1,3,1,3,3,1,2,1,1,2,3,2,3,5,2,3,1,1,1,1,1,2,7,5,1,4,1,1,2,1,8,1,2,1,2,2,1,1,60,11,1,2,1,1,5,4,1,2,8,1,8,8,8,8,1,2,1,98,8,998,5,2,1,2,2,2,2,2,1,98,8,998,2,2,112,75,111,1,1,1,1,1,1,1,1,4,2,2,1,1,5,7,3,4/10/2024,1,1,12,2,1,1,2,1,0.836889949,0.5858229643
6,9,6,9,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,4,7,7,7,7,7,7,4,4,4,1,1,4,4,4,4,2,4,4,1,3,3,4,4,3,4,5,99, ,3,1,1,2,4,8,1,4,1,1,3,1,6,1,1,2,2,2,1,1,50,15,98,2,3,1,10,3,3,4,8,2,8,8,8,8,1,2,2,98,8,998,2,4,2,2,2,2,2,2,2,98,6,998,2,3,499,51,374,1,1,1,1,1,1,1,7,5,2,2,6,6,5,7,3,4/11/2024,1,1,12,2,1,1,2,1,0.836889949,0.7532009541
6,9,6,8,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,4,7,6,7,2,4,2,1,1,1,1,3,1,1,1,1,1,3,4,3,4,4,4,4,2, ,4,2, ,4,7,6,2,3,2,3,1,1,7,1,1,2,2,2,1,2,25,11,98,1,4,2,9,5,2,4,8,6,8,8,8,2,3,4,2,98,3,998,1,7,2,2,2,2,2,2,7,98,7,998,2,1,337,91,349,7,9,1,1,2,2,1,7,4,2,2,6,6,5,2,2,4/10/2024,1,1,6,2,3,12,3,1,0.836879949,0.54397196685
10,9,10,11,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,6,4,7,7,7,1,1,6,4,7,3,1,1,3,3,2,2,2,2,3,1,3,3,2,4,3,3,3,1,1,8,1,1,2,9,5,5,2,2,3,1,1,8,1,2,2,1,2,1,1,64,9,1,2,8,5,7,3,1,2,1,1,2,2,1,2,3,4,1,10,2,3,5,2,1,1,2,2,2,2,1,1,8,1,1,1,90,262,89,1,1,1,1,4,4,1,1,3,1,2,9, , ,7,3,4/10/2024,1,1,13,2,3,19,2,1,0.836112997,0.836112997
6,9,6,3,3,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,7,4,6,3,6,6,6,6,4,6,2,1,1,2,1,2,1,2,1,1,1,3,4,3,4,3,2,4,1,1,6,1,1,2,9,4,3,2,2,3,1,1,8,1,2,1,2,2,1,97,51,9,1,2,6,3,17,16,1,4,8,2,7,7,8,8,3,4,1,8,3,1,1,3,1,2,2,1,2,2,1,4,8,6,1,1,205,232,211,1,1,1,1,4,4,1,1,3,1,2,6,6,5,7,3,4/11/2024,1,1,13,2,3,19,2,1,0.836112997,0.5016677982
6,9,6,11,3,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,3,2,2,2,3,3,1,4,4,3,4,3,4,3,1,1,8,1,1,2,9,6,5,2,2,3,2,2,8,1,2,1,2,2,1,6,61,9,98,2,8,5,12,5,1,4,8,1,8,8,8,8,3,4,2,14,1,998,2,4,2,2,2,2,2,2,2,98,8,998,1,2,486,329,135,1,1,1,1,4,4,1,1,3,1,2,6,6,5,7,3,4/11/2024,1,1,13,2,3,19,2,1,0.836112997,0.836112997
6,9,6,4,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,3,1,1,3,3,3,2,2,3,3,1,3,4,3,4,4,3,4,1,1,4,1,1,2,5,6,2,3,2,4,1,2,6,1,1,1,2,2,1,6,64,1,1,1,4,2,3,1,2,3,8,1,1,3,8,1,4,5,2,20,2,998,7,7,1,2,2,2,2,2,2,13,6,1,1,1,240,450,249,1,1,1,1,2,2,1,1,1,1,2,6,6,5,3,3,4/10/2024,1,1,4,2,4,7,2,1,0.835748031,0.54323622015
98,9,1,11,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,1,7,1,2,1,1,2,3,1,2,4,4,4,2,2,1,1,2,5,2,4,2,4,3,998,998,8,1,1,2,8,8,5,2,2,3,1,98,7,1,2,2,1,2,4,998,47,18,98,2,8,5,9,98,1,1,8,8,8,8,8,8,3,4,1,98,8,998,1,1,2,2,2,2,2,2,98,98,7,998,2,1,494,221,471,1,1,1,1,4,4,1,0,8,2,2, , , ,6,2,4/10/2024,1,1,15,2,3,19,2,1,0.8352197,0.8352197
1,9,1,11,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,6,4,1,2,1,1,1,1,6,1,2,1,1,3,1,2,1,1,1,1,1,2,3,2,4,3,3,4,1,1,9,1,1,1,8,4,5,2,1,1,1,1,9,1,1,2,2,2,1,1,33,17,1,1,9,5,14,13,3,4,8,2,8,8,8,8,1,2,1,11,4,998,1,1,2,2,2,2,2,2,2,98,9,998,3,1,383,107,398,1,1,1,1,4,4,1,1,6,3,3,1,1,5,2,2,4/10/2024,1,1,5,3,1,19,1,1,0.833981781,0.833981781
